,Unnamed: 0.1,Unnamed: 0,index,country,month,name,artists,borda_score,origin_country
12559,10025,12559,61627,IE,2025-03,Busy Woman,Sabrina Carpenter,1232,US
12560,14572,12560,63370,IL,2025-03,בחיבק,תמר ריילי,1514,IL
12561,3792,12561,63394,IL,2025-03,מאחל לך טוב,Osher Cohen,1484,IL
12562,3755,12562,63361,IL,2025-03,אהובתי כבר לא רואה אותי,Omer Adam,1461,IL
12563,3756,12564,63424,IL,2025-03,תהום,Osher Cohen,1368,IL
12564,3793,12563,63376,IL,2025-03,ה' יברך אותך,Omer Adam,1368,IL
12565,12702,12565,63367,IL,2025-03,את לא יודעת כמה שאני אוהב אותך,אודיה,1341,IL
12566,12250,12566,63346,IL,2025-03,Die With A Smile,"Lady Gaga, Bruno Mars",1317,US
12567,6130,12567,63425,IL,2025-03,תמיד אוהב אותי,ששון איפרם שאולוב,1239,IL
12568,14575,12568,63385,IL,2025-03,טאטע תטהר - גרסה אקוסטית,"יאיר אלייצור, Ben Zur",1209,IL
12569,3757,12569,63386,IL,2025-03,טקילה,Omer Adam,1138,IL
12570,13457,12570,65137,IN,2025-03,"Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir",1543,IN
12571,11678,12571,65113,IN,2025-03,Jhol,"Maanu, Annural Khalid",1509,PK
12572,14111,12572,65106,IN,2025-03,Ishq Hai,"Anurag Saikia, Raj Shekhar, Romy, Amarabha Banerjee, Varun Jain, Madhubanti Bagchi, Mismatched - Cast",1493,IN
12573,7260,12573,65114,IN,2025-03,Jo Tum Mere Ho,Anuv Jain,1444,IN
12574,9686,12574,65105,IN,2025-03,Ishq,"Faheem Abdullah, Rauhan Malik, Amir Ameer",1353,PK
12575,3830,12575,65142,IN,2025-03,Sahiba,"Jasleen Royal, Stebin Ben, Vijay Deverakonda, Radhikka Madan, Priya Saraiya, Aditya Sharma",1336,IN
12576,7261,12576,65083,IN,2025-03,Afsos,"Anuv Jain, AP Dhillon",1303,IN
12577,14576,12577,65153,IN,2025-03,Tera Chehra,"Himesh Reshammiya, Arijit Singh, Shabbir Ahmed",1293,IN
12578,14577,12578,65145,IN,2025-03,Sanam Teri Kasam,"Himesh Reshammiya, Ankit Tiwari, Palak Muchhal, Sameer Anjaan",1245,IN
12579,12251,12579,65097,IN,2025-03,Die With A Smile,"Lady Gaga, Bruno Mars",1231,US
12580,14263,12580,67561,IS,2025-03,RÓA,VÆB,1523,IS
12581,7055,12581,67516,IS,2025-03,Elli Egils,Herra Hnetusmjör,1493,IS
12582,13952,12582,67568,IS,2025-03,Stara,"HubbaBubba, Luigi",1403,IS
12583,14578,12583,67528,IS,2025-03,Hjörtu,"Daniil, Birnir",1394,IS
12584,14581,12584,67530,IS,2025-03,Hver Er Sá Besti,"FM95BLÖ, DJ Muscleboy, Steindi Jr., Fjallabræður",1364,IS
12585,3976,12585,67512,IS,2025-03,Dvel ég í draumahöll,Hafdís Huld,1303,IS
12586,14584,12586,67499,IS,2025-03,Bleikur Range Rover,"aronkristinn, Birnir",1233,IS
12587,13320,12587,67486,IS,2025-03,APT.,"ROSÉ, Bruno Mars",1231,KR
12588,10476,12588,67557,IS,2025-03,POPPSTIRNI,Aron Can,1163,IS
12589,3977,12589,67542,IS,2025-03,Litlar stjörnur,Hafdís Huld,1127,IS
12590,10496,12590,69772,IT,2025-03,Balorda nostalgia,"Olly, Juli",1500,GB
12591,14271,12591,69803,IT,2025-03,LA CURA PER ME,Giorgia,1488,IT
12592,13469,12592,69799,IT,2025-03,Incoscienti Giovani,Achille Lauro,1485,IT
12593,11241,12593,69764,IT,2025-03,BATTITO,Fedez,1460,IT
12594,14587,12594,69850,IT,2025-03,Volevo essere un duro,Lucio Corsi,1385,IT
12595,8332,12595,69852,IT,2025-03,fuorilegge,Rose Villain,1364,IT
12596,14588,12596,69806,IT,2025-03,"La Mia Parola (feat. Guè, Joshua, Tormento)","Shablo, Guè, Joshua, Tormento",1353,IT
12597,14589,12597,69807,IT,2025-03,La tana del granchio,Bresh,1309,IT
12598,14591,12598,69775,IT,2025-03,CUORICINI,Coma_Cose,1225,IT
12599,5236,12599,69840,IT,2025-03,TU CON CHI FAI L'AMORE,The Kolors,1219,IT
12600,4102,12600,71243,JP,2025-03,ライラック,Mrs. GREEN APPLE,1543,JP
12601,4103,12601,71240,JP,2025-03,ダーリン,Mrs. GREEN APPLE,1486,JP
12602,4104,12602,71237,JP,2025-03,ケセラセラ,Mrs. GREEN APPLE,1453,JP
12603,4105,12603,71258,JP,2025-03,青と夏,Mrs. GREEN APPLE,1399,JP
12604,4106,12604,71242,JP,2025-03,ビターバカンス,Mrs. GREEN APPLE,1384,JP
12605,4374,12605,71228,JP,2025-03,Who,Jimin,1356,KR
12606,4107,12606,71226,JP,2025-03,Soranji,Mrs. GREEN APPLE,1350,JP
12607,13321,12607,71202,JP,2025-03,APT.,"ROSÉ, Bruno Mars",1312,KR
12608,4108,12608,71253,JP,2025-03,点描の唄,"Mrs. GREEN APPLE, Sonoko Inoue",1276,JP
12609,4109,12609,71239,JP,2025-03,ダンスホール,Mrs. GREEN APPLE,1235,JP
12610,4375,12610,72940,KR,2025-03,Who,Jimin,1550,KR
12611,361,12611,72924,KR,2025-03,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1472,KR
12612,4376,12612,72874,KR,2025-03,Be Mine,Jimin,1439,KR
12613,13483,12613,72933,KR,2025-03,TOO BAD,"G-DRAGON, Anderson .Paak",1408,KR
12614,10160,12614,72952,KR,2025-03,luther (with sza),"Kendrick Lamar, SZA",1386,US
12615,4579,12615,72947,KR,2025-03,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",1254,KR
12616,14592,12616,72934,KR,2025-03,The Chase,Hearts2Hearts,1228,KR
12617,7198,12617,72939,KR,2025-03,Whiplash,aespa,1225,KR
12618,4377,12618,72908,KR,2025-03,Like Crazy,Jimin,1221,KR
12619,4378,12619,72926,KR,2025-03,Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",1178,KR
12620,4379,12620,74556,KZ,2025-03,Who,Jimin,1550,KR
12621,4380,12621,74498,KZ,2025-03,Be Mine,Jimin,1474,KR
12622,14118,12622,74566,KZ,2025-03,Бақытыңды табасың,Kazybek Kuraiysh,1430,KZ
12623,13492,12623,74565,KZ,2025-03,Баяғыдай,Duman,1417,TR
12624,12252,12624,74504,KZ,2025-03,Die With A Smile,"Lady Gaga, Bruno Mars",1412,US
12625,14275,12625,74538,KZ,2025-03,Saǵynamyn,Қанат Ерлан,1294,RU
12626,14119,12626,74518,KZ,2025-03,Korkemim,Kazybek Kuraiysh,1220,KZ
12627,12730,12627,74563,KZ,2025-03,Арман - Сені күнде көру,IL'HAN,1152,KZ
12628,14594,12628,74517,KZ,2025-03,Kobelek,6ELLUCCI,1122,KZ
12629,13957,12629,74588,KZ,2025-03,С тобой,"Nuricko, Ulukmanapo",1108,RU
12630,9633,12630,76623,LT,2025-03,Vienas,Free Finga,1520,LT
12631,14595,12631,76576,LT,2025-03,Meilės Mašina,Solo Ansamblis,1483,LT
12632,4727,12632,76517,LT,2025-03,1000 Vėtrų,Jessica Shy,1449,LT
12633,4728,12633,76612,LT,2025-03,Tarp Geltonų Rūtų,Jessica Shy,1394,LT
12634,14599,12634,76564,LT,2025-03,Kitoks Pasaulis,FOJE,1233,LT
12635,14600,12635,76620,LT,2025-03,Vaikystės Stogas,FOJE,1187,LT
